text_id,text,original_sdg,original_avg_agreement,similarity_assigned_sdgs,primary_sdgs,secondary_sdgs,multi_hot_vector,max_similarity_score,num_assigned_labels,top1_sdg,top1_similarity,sdg_1,sim_sdg_1,sdg_2,sim_sdg_2,sdg_3,sim_sdg_3,sdg_4,sim_sdg_4,sdg_5,sim_sdg_5,sdg_6,sim_sdg_6,sdg_7,sim_sdg_7,sdg_8,sim_sdg_8,sdg_9,sim_sdg_9,sdg_10,sim_sdg_10,sdg_11,sim_sdg_11,sdg_12,sim_sdg_12,sdg_13,sim_sdg_13,sdg_14,sim_sdg_14,sdg_15,sim_sdg_15,sdg_16,sim_sdg_16,sdg_17,sim_sdg_17
0033a165843817c6af43ae9e802dd189,"In the last decade, and particularly since 2010, the number of discharges per capita has tended to decrease, and is now in line with the OECD average mentioned previously. For example, rural dwellers represent 43% of the population but only 32% of hospital attendances. In the absence of additional information, it not possible to determine whether or not this difference signals disparities in access for rural populations, and if so, whether the drivers are geographic, cultural or infrastructural. No data appear to be collected on access to care from the patient perspective, which would aid in understanding the nature of (and remedies for) barriers to access. Overall, it is not possible to determine with the available data whether patient income or socio-economic characteristics play a role in reaching the hospital gates or being admitted. Uneven access probably also stems from the inability of facilities across regions to provide the same services.",,1.0,[],[],[],"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.25642240047454834,0,10,0.25642240047454834,0,0.21599088609218597,0,0.027321217581629753,0,0.23188497126102448,0,0.12137790769338608,0,0.08784277737140656,0,0.13908933103084564,0,0.10791526734828949,0,0.14863279461860657,0,0.12909115850925446,0,0.25642240047454834,0,0.2233501523733139,0,0.03354426473379135,0,0.07357686012983322,0,-0.030582183972001076,0,-0.04545588791370392,0,0.08536113798618317,0,0.07658862322568893
0033dadef04b7adbdd14320547f92c95,"This paper examines the effects of child, early and forced marriages (CEFM) within the Commonwealth, with a specific focus on East Africa, and highlights how to best address the issue using international, regional, and national legal norms and judicial processes currently in place. The East African countries examined are Kenya, Rwanda, Uganda and Tanzania. The introduction is then followed by the background section which gives a historical overview of CEFM at the global level.",,0.75,"[5, 16]",[],"[5, 16]","[0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0]",0.37798845767974854,2,5,0.37798845767974854,0,0.19651217758655548,0,0.14859817922115326,0,0.26426824927330017,0,0.2561703026294708,1,0.37798845767974854,0,0.08548042178153992,0,0.11274734139442444,0,0.2638798952102661,0,0.10879781097173691,0,0.2777033746242523,0,0.1475890576839447,0,0.05384451150894165,0,0.16894131898880005,0,0.0008481349796056747,0,0.06883464008569717,1,0.3716852366924286,0,0.14695996046066284
0034e3f6a955d974cccb1565c7b1a0de,"To respond to these new challenges PSV has been encouraged to develop strong links with business and enterprises, to cover remote areas and to cater for less affluent students. It analyses the impact of the dual sector universities in Australia, short cycle higher education in Scotland, three sub-sectors of Norway’s tertiary education and the emerging non-university higher education in Italy, as well as the vocational education and training in Spain. It discusses the issues of transition, participation and collaboration of different types ofpost-secondary education and analysis the impact of policy changes.",,1.0,"[4, 8]",[],"[4, 8]","[0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.38868576288223267,2,4,0.38868576288223267,0,0.2465313822031021,0,0.09161696583032608,0,0.13882938027381897,1,0.38868576288223267,0,0.09842627495527267,0,0.1105654314160347,0,0.24495410919189453,1,0.3306068480014801,0,0.26253145933151245,0,0.20483753085136414,0,0.18414722383022308,0,0.21388286352157593,0,0.21886223554611206,0,0.08273562043905258,0,0.08346404135227203,0,0.22542890906333923,0,0.23087455332279205
0037695bd85443c7a051cd9f2bc02cea,"At the same time, highly unequal countries, like South Africa and Brazil, have relatively stable proportions of the population that believe incomes should be made more equal. The shift in preferences towards redistribution in the BRICS shown in Figure 4.12 is in line with similar findings for OECD countries (OECD, forthcoming). Only in a few OECD countries has no change been found since the late 1980s. Of course, the view that “incomes should be made more (or less) equal” says little about the preferred method for achieving such a change. How these attitudes towards inequality translate into concrete government policy, such as tax and transfer schemes or public service provision, is an important part of the social contract in every country.",,1.0,"[10, 1, 8, 16]","[10, 1]","[8, 16]","[1, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 1, 0]",0.5227025747299194,4,10,0.5227025747299194,1,0.4287380278110504,0,0.14792120456695557,0,0.24097129702568054,0,0.29781046509742737,0,0.28810757398605347,0,0.16243086755275726,0,0.22530806064605713,1,0.37510785460472107,0,0.26318874955177307,1,0.5227025747299194,0,0.21813732385635376,0,0.1386273354291916,0,0.15771043300628662,0,0.08407101035118103,0,0.07615750283002853,1,0.32495686411857605,0,0.2542842626571655
003a771b49ec35167101c5842611cd35,"Thus,for example, the stigma attached to welfare recipients or the poor increases their disadvantage. Similarly, dignity and recognition wrongs can cause disadvantage.54 Undervaluing women’s work is a recognition wrong that directly causes socio-economic disadvantage; hence the right to equal pay for work of equal value is an important synthesis of the first two dimensions of the right to equality: redressing disadvantage and addressing stigma and stereotyping. This step has been taken by both the CESCR and the CEDAW Committee. Reporting Guidelines”, para 29; CESCR, Ecuador, op.",,1.0,"[5, 4, 8, 10, 1]",[],"[5, 4, 8, 10, 1]","[1, 0, 0, 1, 1, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0]",0.3839510679244995,5,5,0.3839510679244995,1,0.3012644052505493,0,0.13943949341773987,0,0.18156270682811737,1,0.36035123467445374,1,0.3839510679244995,0,0.1630876362323761,0,0.11813029646873474,1,0.3277372419834137,0,0.1804610639810562,1,0.31813356280326843,0,0.26075538992881775,0,0.16935458779335022,0,0.19679142534732819,0,0.11079829931259155,0,0.09754915535449982,0,0.2621663808822632,0,0.10557669401168823
004008a7bcfb140797184b0f00fd675a,"In Bandung City, 44% of total revenue in 2016 is expected to come in the form of transfers from the national government. A common problem w'ith such automatic transfers is the way they are calculated. The General Allocation Fund is partly allocated based on the registered population in the local governments and does not take into account unregistered population, which is high in the City of Bandung.",,0.6,[],[],[],"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.25313490629196167,0,17,0.25313490629196167,0,0.21833859384059906,0,0.0486392043530941,0,0.13526296615600586,0,0.1254553347826004,0,0.19471566379070282,0,0.1480712890625,0,0.1869749277830124,0,0.19344711303710938,0,0.1711360216140747,0,0.20101307332515717,0,0.17409011721611023,0,0.12924286723136902,0,0.11601522564888,0,0.07819761335849762,0,0.11399266123771667,0,0.18734239041805267,0,0.25313490629196167
0044d13c9660479fe02307d649e95837,"It deals with educational outcomes for these groups and analyses the main programmes targeted at them. The chapter places particular emphasis on areas of priority for Chile such as effective ways to use extra resources for disadvantaged students, the monitoring of the learning outcomes of specific student groups, and reflecting Indigenous cultures in the Chilean education system. The chapter also reviews strategies for rural education and the provision and funding of special needs education. First, it describes educational outcomes for these groups of students. Second, it considers the main programmes targeted to specific groups and analyses their strengths and challenges. Finally, the chapter provides some specific policy recommendations.",,1.0,"[4, 13, 1, 11, 10]",[4],"[13, 1, 11, 10]","[1, 0, 0, 1, 0, 0, 0, 0, 0, 1, 1, 0, 1, 0, 0, 0, 0]",0.5062926411628723,5,4,0.5062926411628723,1,0.3262893259525299,0,0.2785933017730713,0,0.21428047120571136,1,0.5062926411628723,0,0.20895972847938538,0,0.21153202652931213,0,0.21784208714962006,0,0.3080398738384247,0,0.21627162396907806,1,0.31766068935394287,1,0.3208658695220947,0,0.17266690731048584,1,0.3581322431564331,0,0.08727218955755234,0,0.12085071206092834,0,0.2679651975631714,0,0.2034066617488861
0047195205677a5bcce79b52e4bfcd51,"Groundwater has been discussed in the context of pricing and financing (OECD, 2009a and 2009b), energy (OECD, 2012b), risk management (OECD, 2013e), and broader perspectives covering climate change (OECD, 2013d and 2014a). Groundwater is also featured in the reviews of water reforms at the country level (e.g. Fuentes, 2011; OECD, 2013b). All these reports include sections, sub-sections, paragraphs, or illustrations that relate to groundwater, but they do not convey policy conclusions specifically geared towards the managers of specific types of groundwater, especially in the context of agriculture. First, a consistent observation is that groundwater is generally under-studied and there is a need for more in-depth assessment of groundwater stocks, use, and management practices.",,1.0,"[6, 13, 11, 12, 14]",[6],"[13, 11, 12, 14]","[0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 1, 1, 1, 0, 0, 0]",0.46482160687446594,5,6,0.46482160687446594,0,0.2690523862838745,0,0.2591950297355652,0,0.11479414254426956,0,0.15386813879013062,0,0.06764401495456696,1,0.46482160687446594,0,0.28565293550491333,0,0.16768261790275574,0,0.2588666081428528,0,0.2067042887210846,1,0.3159721791744232,1,0.3107907474040985,1,0.33804187178611755,1,0.3031547963619232,0,0.2831016480922699,0,0.15365052223205566,0,0.2563035190105438
004cf7b0bbc8f0f761c488a7f15eb866,"Some of these interlinkages and synergies are fundamental to facets of building climate change resilience and reducing inequalities. The interlinkages between climate change and other dimensions of development are also well reflected in other Goals. If the frequency and intensity of climate hazards increase, it will be harder for countries to end poverty and hunger, achieve food security, improve nutrition, promote sustainable agriculture and ensure healthy lives (Goals 1-3).",,1.0,"[13, 11, 1, 9, 2]","[13, 11, 1, 9, 2]",[],"[1, 1, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 1, 0, 0, 0, 0]",0.6855834722518921,5,13,0.6855834722518921,1,0.5549917221069336,1,0.47394078969955444,0,0.40548568964004517,0,0.4658103883266449,0,0.23921290040016174,0,0.44761422276496887,0,0.41020721197128296,0,0.38009387254714966,1,0.4808063507080078,0,0.40121346712112427,1,0.5598028302192688,0,0.4410051107406616,1,0.6855834722518921,0,0.3139151334762573,0,0.3360045552253723,0,0.42381787300109863,0,0.36451059579849243
004d6337ba90d278081c4b3d6f00a85f,"Those in the informal sector are often hit hardest by external shocks; lacking effective social protection coverage, they rely on the flexibility of shifting between different, if low-paid, tasks. When adversity strikes they are more isolated, with less access to networks and relationships of support. They can also be disadvantaged when it comes to emergency relief.",,1.0,"[1, 10]",[],"[1, 10]","[1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0]",0.34430891275405884,2,1,0.34430891275405884,1,0.34430891275405884,0,0.08173330128192902,0,0.17693032324314117,0,0.1987438201904297,0,0.11637235432863235,0,0.0637495368719101,0,0.137673482298851,0,0.23669347167015076,0,0.20359493792057037,1,0.30142778158187866,0,0.29223358631134033,0,-0.007222931832075119,0,0.20297525823116302,0,-0.050728946924209595,0,-0.010790841653943062,0,0.2114870846271515,0,0.1632082611322403
004d7719d6c26c11427bb3e89535efab,"Foster capacity-building at all levels of government. This implies combining investment in physical water and sanitation “hard” infrastructure with the provision of “soft’ infrastructure, which is essentially the institutions upon which water outcomes rely. The development of skills, technical expertise and knowledge and the availability of staff and time are preconditions for effective governance of water policy.",,1.0,"[6, 11, 9, 1, 13]","[6, 11, 9, 1]",[13],"[1, 0, 0, 0, 0, 1, 0, 0, 1, 0, 1, 0, 1, 0, 0, 0, 0]",0.5804026126861572,5,6,0.5804026126861572,1,0.4263502061367035,0,0.1917969286441803,0,0.2620379626750946,0,0.3343448042869568,0,0.23134241998195648,1,0.5804026126861572,0,0.38798418641090393,0,0.30881816148757935,1,0.4413875639438629,0,0.33615872263908386,1,0.45894160866737366,0,0.30532607436180115,1,0.3962855935096741,0,0.2809605300426483,0,0.2211816906929016,0,0.37701672315597534,0,0.3168432414531708
004df4e1e6a7122fe2876f4342e908d1,"At federal level, the National Water Commission (CONAGUA) is the main body in charge of water planning, financing and strategic setting; there is no overarching framework for the provision of water services which, according to the Constitution, is the responsibility of municipalities with varying levels of capacity and resources. The 1992 National Water Law has gradually transferred water resource responsibilities to 13 river basin organisations, which operate as CONAGUA implementing agencies. While some progress has been achieved in better managing interdependencies across stakeholders and creating an overarching framework for water resources management, much remains to be done to overcome the scattered regulatory framework for water services. Irrigation units typically operate without a legal identity and are not organised to voice their concerns.",,1.0,"[6, 13, 17]",[6],"[13, 17]","[0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1]",0.501828134059906,3,6,0.501828134059906,0,0.28176212310791016,0,0.16884832084178925,0,0.18967656791210175,0,0.19456154108047485,0,0.1730198860168457,1,0.501828134059906,0,0.27406778931617737,0,0.16467688977718353,0,0.2679549753665924,0,0.22238029539585114,0,0.2649134695529938,0,0.28957778215408325,1,0.3670346438884735,0,0.29856282472610474,0,0.2748759388923645,0,0.2877763509750366,1,0.3321000337600708
0059520388019c9dc0c8dda76c00bd9e,"In addition to rising sea levels and global temperatures, extreme weather events are becoming more common and natural habitats such as coral reefs are declining. These changes affect people everywhere, but disproportionately harm the poorest and the most vulnerable. Concerted action is urgently needed to stem climate change and strengthen resilience to pervasive and ever-increasing climate-related hazards.",,1.0,"[13, 11, 14, 6, 1]","[13, 11, 14]","[6, 1]","[1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 1, 1, 0, 0, 0]",0.6168128252029419,5,13,0.6168128252029419,1,0.3728376626968384,0,0.324251264333725,0,0.3450358510017395,0,0.32156822085380554,0,0.16921371221542358,1,0.37981751561164856,0,0.26434338092803955,0,0.19603918492794037,0,0.23969851434230804,0,0.18308427929878235,1,0.4714209735393524,0,0.3664636015892029,1,0.6168128252029419,1,0.45313820242881775,0,0.3591294288635254,0,0.26764893531799316,0,0.16566142439842224
0059f134c141fe1981c25551eca038ac,"In contrast, when electricity firms are controlled by investment funds, rather than forming part of transnational companies, there is less opportunity for operational synergies and knowledge transfers within the enterprise. If the presence of investment funds in the sector were to expand, it could produce a business model in which ownership of the assets (by the investment funds) is separated from their management ( in the hands of the electricity firms), in a system similar to that operated by some hotel groups. In that year, it purchased 38% of EDENOR, one of the leading energy distributors in Argentina. Later it increased its interests in this country with other transmission and generating companies.",,1.0,"[7, 17, 9]",[7],"[17, 9]","[0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1]",0.4069235622882843,3,7,0.4069235622882843,0,0.09749910980463028,0,0.05556914955377579,0,0.04323773458600044,0,0.06885894387960434,0,0.02880951762199402,0,0.15198366343975067,1,0.4069235622882843,0,0.18406616151332855,1,0.3013334274291992,0,0.1939471811056137,0,0.09617570787668228,0,0.17172832787036896,0,0.16219529509544373,0,0.017933931201696396,0,0.10443298518657684,0,0.14957764744758606,1,0.32968127727508545
0060bca9e7e186b86b4cf055d487ea36,"The implicit tax penalty for married women should also be removed, as the Federal Council is currently considering. More flexibility in working arrangements could further alleviate women’s cost of reconciling work and family life. For instance, facilitating flexi-time, annualised hours, job-sharing, part-time and telework options for both women and men, and creating paternity and/or consecutive, take-it-or-leave-it parental leave could facilitate transition in and out of the labour market.",,1.0,"[5, 8, 3]",[],"[5, 8, 3]","[0, 0, 1, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.35377123951911926,3,5,0.35377123951911926,0,0.2202654480934143,0,0.14865313470363617,1,0.3043779134750366,0,0.2700357735157013,1,0.35377123951911926,0,0.1502452790737152,0,0.14463719725608826,1,0.33633294701576233,0,0.14226143062114716,0,0.20877689123153687,0,0.1756473183631897,0,0.06670957058668137,0,0.19250988960266113,0,0.13770975172519684,0,0.09781768172979355,0,0.14477430284023285,0,0.13563407957553864
0062160dc39a0a604227605439b17180,"There are many unqualified teachers in schools, as it is difficult to hire qualified teachers. One indication of the recognition of the important role of teachers in this context is Alberta’s inclusion of additional questions in the 2018 OECD Teaching and Learning International Survey pertaining to teachers’ and school leaders’ understanding of issues related to Indigenous cultures, history and working with Indigenous students, as well as on relevant professional development. The holistic approach of Indigenous peoples stresses how much these contribute to the overall well-being of children, as well as everyone else, in addition to factors such as material advantage and disadvantage. The trauma suffered by Indigenous peoples, including through the residential school system, is still acutely felt by many. Indeed, we were told that the symptoms of trauma may be increasing rather than diminishing with the passage of time, exacerbated through intergenerational relationships. Against this bigger picture, specific surveys of particular provinces and territories, and comparing Indigenous and non-Indigenous young people, can be better understood (Freeman, King and Pickett, 2016).",,1.0,[4],[4],[],"[0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.4120485186576843,1,4,0.4120485186576843,0,0.20013682544231415,0,0.19485966861248016,0,0.12042798846960068,1,0.4120485186576843,0,0.15424016118049622,0,0.07899580150842667,0,0.0965656191110611,0,0.21431922912597656,0,0.10149915516376495,0,0.16230951249599457,0,0.26493170857429504,0,0.03913760930299759,0,0.2982445955276489,0,-0.023925261572003365,0,0.07520909607410431,0,0.22664529085159302,0,0.059491027146577835
0065aaa240be58d5a1502859fac85680,"In other words, factors that might make a child more prone to experiencing deprivation in a single domain might not make that child more liable to being cumulatively deprived and vice versa. Living in a less densely populated area, for example, has little impact on children’s risks of domain deprivation (with the exception of Germany) and even predicts a lower probability of deprivation in the environment domain. Nevertheless, a child living in an intermediate or thinly populated area in either France or the UK faces higher odds of experiencing cumulative deprivation.",,1.0,"[1, 11]",[],"[1, 11]","[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0]",0.3380905091762543,2,1,0.3380905091762543,1,0.3380905091762543,0,0.2111702412366867,0,0.2504844665527344,0,0.29471316933631897,0,0.09443263709545135,0,0.1392543762922287,0,0.13751693069934845,0,0.23251867294311523,0,0.18735043704509735,0,0.23705542087554932,1,0.30818596482276917,0,0.07883252203464508,0,0.28151702880859375,0,0.06814558058977127,0,0.05536387488245964,0,0.16269615292549133,0,0.047805335372686386
